id,name,timestamp
1157,nulsusdt,2020-05-21 13:25:25.076013
1158,hotbtc,2020-05-21 13:25:25.076013
1159,hoteth,2020-05-21 13:25:25.076013
1160,wprusd,2020-05-21 13:25:25.076013
1161,zilusd,2020-05-21 13:25:25.076013
1162,bntusd,2020-05-21 13:25:25.076013
1163,polybnb,2020-05-21 13:25:25.076013
1164,payusd,2020-05-21 13:25:25.076013
1165,reppln,2020-05-21 13:25:25.076013
1166,zrxpln,2020-05-21 13:25:25.076013
1167,bateur,2020-05-21 13:25:25.076013
1168,zrxeur,2020-05-21 13:25:25.076013
1169,paypln,2020-05-21 13:25:25.076013
1170,batpln,2020-05-21 13:25:25.076013
1171,payeur,2020-05-21 13:25:25.076013
1172,ethusd-perpetual-futures,2020-05-21 13:25:25.076013
1173,vetbtc,2020-05-21 13:25:25.076013
1174,veteth,2020-05-21 13:25:25.076013
1175,vetusdt,2020-05-21 13:25:25.076013
1176,vetbnb,2020-05-21 13:25:25.076013
1177,manusd,2020-05-21 13:25:25.076013
1178,neueur,2020-05-21 13:25:25.076013
1179,neuusd,2020-05-21 13:25:25.076013
1180,neupln,2020-05-21 13:25:25.076013
1181,batusdt,2020-05-21 13:25:25.076013
1182,srnusdt,2020-05-21 13:25:25.076013
1183,kncusdt,2020-05-21 13:25:25.076013
1184,xmrrub,2020-05-21 13:25:25.076013
1185,bchusd-weekly-futures,2020-05-21 13:25:25.076013
1186,bchusd-quarterly-futures,2020-05-21 13:25:25.076013
1187,bchusd-monthly-futures,2020-05-21 13:25:25.076013
1188,loomusdt,2020-05-21 13:25:25.076013
1189,trxbtc-monthly-futures,2020-05-21 13:25:25.076013
1190,vetusd,2020-05-21 13:25:25.076013
1191,adausd,2020-05-21 13:25:25.076013
1192,tknusd,2020-05-21 13:25:25.076013
1193,tkneth,2020-05-21 13:25:25.076013
1194,etcgbp,2020-05-21 13:25:25.076013
1195,ltcgbp,2020-05-21 13:25:25.076013
1196,xtzusd,2020-05-21 13:25:25.076013
1197,trxbnb,2020-05-21 13:25:25.076013
1198,trxeur,2020-05-21 13:25:25.076013
1199,trxpln,2020-05-21 13:25:25.076013
1200,zecrub,2020-05-21 13:25:25.076013
1201,strusdt,2020-05-21 13:25:25.076013
1202,hcbtc,2020-05-21 13:25:25.076013
1203,hceth,2020-05-21 13:25:25.076013
1204,adaeur,2020-05-21 13:25:25.076013
1205,adacad,2020-05-21 13:25:25.076013
1206,qtumeur,2020-05-21 13:25:25.076013
1207,qtumcad,2020-05-21 13:25:25.076013
1208,trxgbp,2020-05-21 13:25:25.076013
1209,trxjpy,2020-05-21 13:25:25.076013
1210,ethusdc,2020-05-21 13:25:25.076013
1211,btcusdc,2020-05-21 13:25:25.076013
1212,usdtusdc,2020-05-21 13:25:25.076013
1213,paxbnb,2020-05-21 13:25:25.076013
1214,paxbtc,2020-05-21 13:25:25.076013
1215,paxeth,2020-05-21 13:25:25.076013
1216,paxusdt,2020-05-21 13:25:25.076013
1217,mgousd,2020-05-21 13:25:25.076013
1218,mgoeth,2020-05-21 13:25:25.076013
1219,xtzeur,2020-05-21 13:25:25.076013
1220,xtzcad,2020-05-21 13:25:25.076013
1221,rvnbtc,2020-05-21 13:25:25.076013
1222,rvnbnb,2020-05-21 13:25:25.076013
1223,mlnusd,2020-05-21 13:25:25.076013
1224,wtcusd,2020-05-21 13:25:25.076013
1225,dcrbnb,2020-05-21 13:25:25.076013
1226,rvnusdt,2020-05-21 13:25:25.076013
1227,scusd,2020-05-21 13:25:25.076013
1228,dgbusd,2020-05-21 13:25:25.076013
1229,batusdc,2020-05-21 13:25:25.076013
1230,xrpusd-perpetual-futures,2020-05-21 13:25:25.076013
1231,ltcusd-perpetual-futures,2020-05-21 13:25:25.076013
1232,bchusd-perpetual-futures,2020-05-21 13:25:25.076013
1233,mithbnb,2020-05-21 13:25:25.076013
1234,bsvusd,2020-05-21 13:25:25.076013
1235,bsvbtc,2020-05-21 13:25:25.076013
1236,bsvusdc,2020-05-21 13:25:25.076013
1237,bchusdc,2020-05-21 13:25:25.076013
1238,usdcbnb,2020-05-21 13:25:25.076013
1239,usdcbtc,2020-05-21 13:25:25.076013
1240,xlmusdc,2020-05-21 13:25:25.076013
1241,dogeusdc,2020-05-21 13:25:25.076013
1242,xrpusdc,2020-05-21 13:25:25.076013
1243,xmrusdc,2020-05-21 13:25:25.076013
1244,ltcusdc,2020-05-21 13:25:25.076013
1245,zecusdc,2020-05-21 13:25:25.076013
1246,bsvusdt,2020-05-21 13:25:25.076013
1247,bsveur,2020-05-21 13:25:25.076013
1248,enjusd,2020-05-21 13:25:25.076013
1249,eurteur,2020-05-21 13:25:25.076013
1250,eurtusd,2020-05-21 13:25:25.076013
1251,bsveth,2020-05-21 13:25:25.076013
1252,bnbpax,2020-05-21 13:25:25.076013
1253,btcpax,2020-05-21 13:25:25.076013
1254,xlmpax,2020-05-21 13:25:25.076013
1255,eospax,2020-05-21 13:25:25.076013
1256,ethpax,2020-05-21 13:25:25.076013
1257,xrppax,2020-05-21 13:25:25.076013
1258,paxusd,2020-05-21 13:25:25.076013
1259,xrptusd,2020-05-21 13:25:25.076013
1260,eostusd,2020-05-21 13:25:25.076013
1261,xlmtusd,2020-05-21 13:25:25.076013
1262,usdcusd,2020-05-21 13:25:25.076013
1263,gusdusd,2020-05-21 13:25:25.076013
1264,yeedusd,2020-05-21 13:25:25.076013
1265,yeedeth,2020-05-21 13:25:25.076013
1266,qashusd,2020-05-21 13:25:25.076013
1267,qashbtc,2020-05-21 13:25:25.076013
1268,qasheth,2020-05-21 13:25:25.076013
1269,dadiusd,2020-05-21 13:25:25.076013
1270,manausd,2020-05-21 13:25:25.076013
1271,spnkusd,2020-05-21 13:25:25.076013
1272,spnkbtc,2020-05-21 13:25:25.076013
1273,spnketh,2020-05-21 13:25:25.076013
1274,yoyowusd,2020-05-21 13:25:25.076013
1275,yoyoweth,2020-05-21 13:25:25.076013
1276,iostusd,2020-05-21 13:25:25.076013
1277,iosteur,2020-05-21 13:25:25.076013
1278,iostjpy,2020-05-21 13:25:25.076013
1279,iostgbp,2020-05-21 13:25:25.076013
1280,abyssusd,2020-05-21 13:25:25.076013
1281,utnpusd,2020-05-21 13:25:25.076013
1282,rbtcusd,2020-05-21 13:25:25.076013
1283,rbtcbtc,2020-05-21 13:25:25.076013
1284,snglsusd,2020-05-21 13:25:25.076013
1285,drgnusd,2020-05-21 13:25:25.076013
1286,drgneth,2020-05-21 13:25:25.076013
1287,aionusd,2020-05-21 13:25:25.076013
1288,mithusd,2020-05-21 13:25:25.076013
1289,ncashusd,2020-05-21 13:25:25.076013
1290,omniusd,2020-05-21 13:25:25.076013
1291,ctxcusd,2020-05-21 13:25:25.076013
1292,ctxcbtc,2020-05-21 13:25:25.076013
1293,ctxceth,2020-05-21 13:25:25.076013
1294,cvcusdc,2020-05-21 13:25:25.076013
1295,dntusdc,2020-05-21 13:25:25.076013
1296,loomusdc,2020-05-21 13:25:25.076013
1297,manausdc,2020-05-21 13:25:25.076013
1298,npxsusdt,2020-05-21 13:25:25.076013
1299,usdceth,2020-05-21 13:25:25.076013
1300,mithqash,2020-05-21 13:25:25.076013
1301,qashhkd,2020-05-21 13:25:25.076013
1302,qashphp,2020-05-21 13:25:25.076013
1303,qashcny,2020-05-21 13:25:25.076013
1304,qashinr,2020-05-21 13:25:25.076013
1305,usdcqash,2020-05-21 13:25:25.076013
1306,xrpidr,2020-05-21 13:25:25.076013
1307,cmctqash,2020-05-21 13:25:25.076013
1308,ukgqash,2020-05-21 13:25:25.076013
1309,mgoqash,2020-05-21 13:25:25.076013
1310,mcoqash,2020-05-21 13:25:25.076013
1311,qtumsgd,2020-05-21 13:25:25.076013
1312,dashjpy,2020-05-21 13:25:25.076013
1313,neosgd,2020-05-21 13:25:25.076013
1314,qashidr,2020-05-21 13:25:25.076013
1315,ethgusd,2020-05-21 13:25:25.076013
1316,ixtqash,2020-05-21 13:25:25.076013
1317,btcgusd,2020-05-21 13:25:25.076013
1318,crptqash,2020-05-21 13:25:25.076013
1319,xrpsgd,2020-05-21 13:25:25.076013
1320,enjqash,2020-05-21 13:25:25.076013
1321,mtnqash,2020-05-21 13:25:25.076013
1322,xrpqash,2020-05-21 13:25:25.076013
1323,qtumjpy,2020-05-21 13:25:25.076013
1324,dentqash,2020-05-21 13:25:25.076013
1325,ontusd,2020-05-21 13:25:25.076013
1326,ontjpy,2020-05-21 13:25:25.076013
1327,fsnqash,2020-05-21 13:25:25.076013
1328,ttuqash,2020-05-21 13:25:25.076013
1329,idhqash,2020-05-21 13:25:25.076013
1330,adhqash,2020-05-21 13:25:25.076013
1331,etneur,2020-05-21 13:25:25.076013
1332,qasheur,2020-05-21 13:25:25.076013
1333,qashaud,2020-05-21 13:25:25.076013
1334,bmcqash,2020-05-21 13:25:25.076013
1335,qashsgd,2020-05-21 13:25:25.076013
1336,dashsgd,2020-05-21 13:25:25.076013
1337,qashjpy,2020-05-21 13:25:25.076013
1338,ontqash,2020-05-21 13:25:25.076013
1339,mgobtc,2020-05-21 13:25:25.076013
1340,etneth,2020-05-21 13:25:25.076013
1341,crpteth,2020-05-21 13:25:25.076013
1342,etnbtc,2020-05-21 13:25:25.076013
1343,etnqash,2020-05-21 13:25:25.076013
1344,edrbtc,2020-05-21 13:25:25.076013
1345,strusdc,2020-05-21 13:25:25.076013
1346,bnbusdc,2020-05-21 13:25:25.076013
1347,eosusdc,2020-05-21 13:25:25.076013
1348,usdcusdt,2020-05-21 13:25:25.076013
1349,adatusd,2020-05-21 13:25:25.076013
1350,trxtusd,2020-05-21 13:25:25.076013
1351,jntbtc,2020-05-21 13:25:25.076013
1352,gntusdc,2020-05-21 13:25:25.076013
1353,saiusdc,2020-05-21 13:25:25.076013
1354,mkrusdc,2020-05-21 13:25:25.076013
1355,zilusdc,2020-05-21 13:25:25.076013
1356,trxxrp,2020-05-21 13:25:25.076013
1357,xzcxrp,2020-05-21 13:25:25.076013
1358,gusdeur,2020-05-21 13:25:25.076013
1359,gusdbtc,2020-05-21 13:25:25.076013
1360,paxtusd,2020-05-21 13:25:25.076013
1361,usdcpax,2020-05-21 13:25:25.076013
1362,usdctusd,2020-05-21 13:25:25.076013
1363,drgnbtc,2020-05-21 13:25:25.076013
1364,linkpax,2020-05-21 13:25:25.076013
1365,linktusd,2020-05-21 13:25:25.076013
1366,linkusdc,2020-05-21 13:25:25.076013
1367,linkusdt,2020-05-21 13:25:25.076013
1368,wavespax,2020-05-21 13:25:25.076013
1369,wavestusd,2020-05-21 13:25:25.076013
1370,wavesusdc,2020-05-21 13:25:25.076013
1371,wavesusdt,2020-05-21 13:25:25.076013
1372,gobnb,2020-05-21 13:25:25.076013
1373,gobtc,2020-05-21 13:25:25.076013
1374,bchpax,2020-05-21 13:25:25.076013
1375,bsvpax,2020-05-21 13:25:25.076013
1376,bsvtusd,2020-05-21 13:25:25.076013
1377,senusd,2020-05-21 13:25:25.076013
1378,senbtc,2020-05-21 13:25:25.076013
1379,seneth,2020-05-21 13:25:25.076013
1380,dgxusd,2020-05-21 13:25:25.076013
1381,dgxeth,2020-05-21 13:25:25.076013
1382,cnnusd,2020-05-21 13:25:25.076013
1383,cnneth,2020-05-21 13:25:25.076013
1384,boxusd,2020-05-21 13:25:25.076013
1385,boxeth,2020-05-21 13:25:25.076013
1386,intusd,2020-05-21 13:25:25.076013
1387,inteth,2020-05-21 13:25:25.076013
1388,dockbtc,2020-05-21 13:25:25.076013
1389,docketh,2020-05-21 13:25:25.076013
1390,phxbnb,2020-05-21 13:25:25.076013
1391,phxbtc,2020-05-21 13:25:25.076013
1392,phxeth,2020-05-21 13:25:25.076013
1393,renbnb,2020-05-21 13:25:25.076013
1394,renbtc,2020-05-21 13:25:25.076013
1395,gldbtc,2020-05-21 13:25:25.076013
1396,xstbtc,2020-05-21 13:25:25.076013
1397,rfrbtc,2020-05-21 13:25:25.076013
1398,hydrobtc,2020-05-21 13:25:25.076013
1399,uppbtc,2020-05-21 13:25:25.076013
1400,metbtc,2020-05-21 13:25:25.076013
1401,xhvbtc,2020-05-21 13:25:25.076013
1402,pmabtc,2020-05-21 13:25:25.076013
1403,mocbtc,2020-05-21 13:25:25.076013
1404,medxbtc,2020-05-21 13:25:25.076013
1405,pmausdt,2020-05-21 13:25:25.076013
1406,lbabtc,2020-05-21 13:25:25.076013
1407,mobibtc,2020-05-21 13:25:25.076013
1408,vitebtc,2020-05-21 13:25:25.076013
1409,foambtc,2020-05-21 13:25:25.076013
1410,foamusdc,2020-05-21 13:25:25.076013
1411,dacseth,2020-05-21 13:25:25.076013
1412,tpayqash,2020-05-21 13:25:25.076013
1413,dacsbtc,2020-05-21 13:25:25.076013
1414,genqash,2020-05-21 13:25:25.076013
1415,tpaybtc,2020-05-21 13:25:25.076013
1416,geneth,2020-05-21 13:25:25.076013
1417,tpayeth,2020-05-21 13:25:25.076013
1418,mrkbtc,2020-05-21 13:25:25.076013
1419,genbtc,2020-05-21 13:25:25.076013
1420,sphtxeth,2020-05-21 13:25:25.076013
1421,sphtxbtc,2020-05-21 13:25:25.076013
1422,mrketh,2020-05-21 13:25:25.076013
1423,dacsqash,2020-05-21 13:25:25.076013
1424,sphtxqash,2020-05-21 13:25:25.076013
1425,mrkqash,2020-05-21 13:25:25.076013
1426,btobtc,2020-05-21 13:25:25.076013
1427,bzeth,2020-05-21 13:25:25.076013
1428,apisbtc,2020-05-21 13:25:25.076013
1429,pnteth,2020-05-21 13:25:25.076013
1430,qntubtc,2020-05-21 13:25:25.076013
1431,cpxbtc,2020-05-21 13:25:25.076013
1432,ecometh,2020-05-21 13:25:25.076013
1433,pntbtc,2020-05-21 13:25:25.076013
1434,apiseth,2020-05-21 13:25:25.076013
1435,hyceth,2020-05-21 13:25:25.076013
1436,btxeth,2020-05-21 13:25:25.076013
1437,hpbbtc,2020-05-21 13:25:25.076013
1438,elaeth,2020-05-21 13:25:25.076013
1439,bcveth,2020-05-21 13:25:25.076013
1440,btoeth,2020-05-21 13:25:25.076013
1441,bcvbtc,2020-05-21 13:25:25.076013
1442,edrusdt,2020-05-21 13:25:25.076013
1443,elabtc,2020-05-21 13:25:25.076013
1444,plybtc,2020-05-21 13:25:25.076013
1445,ektbtc,2020-05-21 13:25:25.076013
1446,btnbtc,2020-05-21 13:25:25.076013
1447,wwbbtc,2020-05-21 13:25:25.076013
1448,bzusdt,2020-05-21 13:25:25.076013
1449,qntueth,2020-05-21 13:25:25.076013
1450,vtcbz,2020-05-21 13:25:25.076013
1451,hpbeth,2020-05-21 13:25:25.076013
1452,boxbtc,2020-05-21 13:25:25.076013
1453,edreth,2020-05-21 13:25:25.076013
1454,cpxeth,2020-05-21 13:25:25.076013
1455,hycbtc,2020-05-21 13:25:25.076013
1456,bzbtc,2020-05-21 13:25:25.076013
1457,leocbtc,2020-05-21 13:25:25.076013
1458,xasbtc,2020-05-21 13:25:25.076013
1459,tkyeth,2020-05-21 13:25:25.076013
1460,moaceth,2020-05-21 13:25:25.076013
1461,pntusdt,2020-05-21 13:25:25.076013
1462,wwbeth,2020-05-21 13:25:25.076013
1463,lmlpln,2020-05-21 13:25:25.076013
1464,lmlbtc,2020-05-21 13:25:25.076013
1465,rblxbtc,2020-05-21 13:25:25.076013
1466,rblxeth,2020-05-21 13:25:25.076013
1467,rblxqash,2020-05-21 13:25:25.076013
1468,xinusdt,2020-05-21 13:25:25.076013
1469,gbceth,2020-05-21 13:25:25.076013
1470,ltcpax,2020-05-21 13:25:25.076013
1471,trxpax,2020-05-21 13:25:25.076013
1472,trxusdc,2020-05-21 13:25:25.076013
1473,lndbtc,2020-05-21 13:25:25.076013
1474,lndeth,2020-05-21 13:25:25.076013
1475,lptbtc,2020-05-21 13:25:25.076013
1476,edrusd,2020-05-21 13:25:25.076013
1477,wiccusdt,2020-05-21 13:25:25.076013
1478,getqash,2020-05-21 13:25:25.076013
1479,geteth,2020-05-21 13:25:25.076013
1480,getbtc,2020-05-21 13:25:25.076013
1481,zcoqash,2020-05-21 13:25:25.076013
1482,zcobtc,2020-05-21 13:25:25.076013
1483,zcoeth,2020-05-21 13:25:25.076013
1484,htbtc,2020-05-21 13:25:25.076013
1485,bsvpln,2020-05-21 13:25:25.076013
1486,xlmpln,2020-05-21 13:25:25.076013
1487,qntbtc,2020-05-21 13:25:25.076013
1488,bbceth,2020-05-21 13:25:25.076013
1489,bbcbtc,2020-05-21 13:25:25.076013
1490,zrxsai,2020-05-21 13:25:25.076013
1491,omgsai,2020-05-21 13:25:25.076013
1492,zenusd,2020-05-21 13:25:25.076013
1493,gxcusdt,2020-05-21 13:25:25.076013
1494,gxceth,2020-05-21 13:25:25.076013
1495,gxcbtc,2020-05-21 13:25:25.076013
1496,mitxqash,2020-05-21 13:25:25.076013
1497,mitxeth,2020-05-21 13:25:25.076013
1498,mitxbtc,2020-05-21 13:25:25.076013
1499,gotusd,2020-05-21 13:25:25.076013
1500,goteur,2020-05-21 13:25:25.076013
1501,goteth,2020-05-21 13:25:25.076013
1502,fluzqash,2020-05-21 13:25:25.076013
1503,fluzeth,2020-05-21 13:25:25.076013
1504,fluzbtc,2020-05-21 13:25:25.076013
1505,sgneth,2020-05-21 13:25:25.076013
1506,sgnbtc,2020-05-21 13:25:25.076013
1507,sgnqash,2020-05-21 13:25:25.076013
1508,admusdt,2020-05-21 13:25:25.076013
1509,xaurbtc,2020-05-21 13:25:25.076013
1510,xaureth,2020-05-21 13:25:25.076013
1511,kinbtc,2020-05-21 13:25:25.076013
1512,nctbtc,2020-05-21 13:25:25.076013
1513,ncteth,2020-05-21 13:25:25.076013
1514,nctusdt,2020-05-21 13:25:25.076013
1515,chxbtc,2020-05-21 13:25:25.076013
1516,chxeth,2020-05-21 13:25:25.076013
1517,chxusdt,2020-05-21 13:25:25.076013
1518,b2gbtc,2020-05-21 13:25:25.076013
1519,b2gusdt,2020-05-21 13:25:25.076013
1520,qntuusdt,2020-05-21 13:25:25.076013
1521,clobtc,2020-05-21 13:25:25.076013
1522,mxmbtc,2020-05-21 13:25:25.076013
1523,mxmeth,2020-05-21 13:25:25.076013
1524,dasheurs,2020-05-21 13:25:25.076013
1525,zeceurs,2020-05-21 13:25:25.076013
1526,btceurs,2020-05-21 13:25:25.076013
1527,eoseurs,2020-05-21 13:25:25.076013
1528,etheurs,2020-05-21 13:25:25.076013
1529,ltceurs,2020-05-21 13:25:25.076013
1530,bcheurs,2020-05-21 13:25:25.076013
1531,neoeurs,2020-05-21 13:25:25.076013
1532,xmreurs,2020-05-21 13:25:25.076013
1533,xrpeurs,2020-05-21 13:25:25.076013
1534,cosmbtc,2020-05-21 13:25:25.076013
1535,cosmeth,2020-05-21 13:25:25.076013
1536,eursusdt,2020-05-21 13:25:25.076013
1537,eurstusd,2020-05-21 13:25:25.076013
1538,eurssai,2020-05-21 13:25:25.076013
1539,mnxusdt,2020-05-21 13:25:25.076013
1540,roxeth,2020-05-21 13:25:25.076013
1541,mnxbtc,2020-05-21 13:25:25.076013
1542,mnxeth,2020-05-21 13:25:25.076013
1543,pmaeth,2020-05-21 13:25:25.076013
1544,etnusdt,2020-05-21 13:25:25.076013
1545,bcneos,2020-05-21 13:25:25.076013
1546,ltceos,2020-05-21 13:25:25.076013
1547,xmreos,2020-05-21 13:25:25.076013
1548,dasheos,2020-05-21 13:25:25.076013
1549,trxeos,2020-05-21 13:25:25.076013
1550,neoeos,2020-05-21 13:25:25.076013
1551,zeceos,2020-05-21 13:25:25.076013
1552,lskeos,2020-05-21 13:25:25.076013
1553,xemeos,2020-05-21 13:25:25.076013
1554,xrpeos,2020-05-21 13:25:25.076013
1555,rcnusdt,2020-05-21 13:25:25.076013
1556,usdtgusd,2020-05-21 13:25:25.076013
1557,eosgusd,2020-05-21 13:25:25.076013
1558,boxeurs,2020-05-21 13:25:25.076013
1559,boxeos,2020-05-21 13:25:25.076013
1560,dgtxbtc,2020-05-21 13:25:25.076013
1561,dgtxeth,2020-05-21 13:25:25.076013
1562,dgtxusdt,2020-05-21 13:25:25.076013
1563,dgbtusd,2020-05-21 13:25:25.076013
1564,dtrbtc,2020-05-21 13:25:25.076013
1565,dtreth,2020-05-21 13:25:25.076013
1566,pxgbtc,2020-05-21 13:25:25.076013
1567,pxgusdt,2020-05-21 13:25:25.076013
1568,usdtpax,2020-05-21 13:25:25.076013
1569,tusdusdc,2020-05-21 13:25:25.076013
1570,cloeth,2020-05-21 13:25:25.076013
1571,clousdt,2020-05-21 13:25:25.076013
1572,storjusdt,2020-05-21 13:25:25.076013
1573,bdgbtc,2020-05-21 13:25:25.076013
1574,poausdt,2020-05-21 13:25:25.076013
1575,poasai,2020-05-21 13:25:25.076013
1576,steemusdt,2020-05-21 13:25:25.076013
1577,ocnusdt,2020-05-21 13:25:25.076013
1578,socusdt,2020-05-21 13:25:25.076013
1579,ctxcusdt,2020-05-21 13:25:25.076013
1580,btsusdt,2020-05-21 13:25:25.076013
1581,dtausdt,2020-05-21 13:25:25.076013
1582,elausdt,2020-05-21 13:25:25.076013
1583,thetausdt,2020-05-21 13:25:25.076013
1584,nasusdt,2020-05-21 13:25:25.076013
1585,ruffusdt,2020-05-21 13:25:25.076013
1586,hcusdt,2020-05-21 13:25:25.076013
1587,mdsusdt,2020-05-21 13:25:25.076013
1588,itcusdt,2020-05-21 13:25:25.076013
1589,kanbtc,2020-05-21 13:25:25.076013
1590,wiccbtc,2020-05-21 13:25:25.076013
1591,abtbtc,2020-05-21 13:25:25.076013
1592,itcbtc,2020-05-21 13:25:25.076013
1593,mdsbtc,2020-05-21 13:25:25.076013
1594,gnxbtc,2020-05-21 13:25:25.076013
1595,ruffbtc,2020-05-21 13:25:25.076013
1596,kaneth,2020-05-21 13:25:25.076013
1597,lbaeth,2020-05-21 13:25:25.076013
1598,hteth,2020-05-21 13:25:25.076013
1599,abteth,2020-05-21 13:25:25.076013
1600,wicceth,2020-05-21 13:25:25.076013
1601,ruffeth,2020-05-21 13:25:25.076013
1602,soceth,2020-05-21 13:25:25.076013
1603,itceth,2020-05-21 13:25:25.076013
1604,mdseth,2020-05-21 13:25:25.076013
1605,xrpht,2020-05-21 13:25:25.076013
1606,iostht,2020-05-21 13:25:25.076013
1607,dashht,2020-05-21 13:25:25.076013
1608,eosht,2020-05-21 13:25:25.076013
1609,bchht,2020-05-21 13:25:25.076013
1610,ltcht,2020-05-21 13:25:25.076013
1611,etcht,2020-05-21 13:25:25.076013
1612,cmtusdt,2020-05-21 13:25:25.076013
1613,dcreth,2020-05-21 13:25:25.076013
1614,paieth,2020-05-21 13:25:25.076013
1615,bixbtc,2020-05-21 13:25:25.076013
1616,bixeth,2020-05-21 13:25:25.076013
1617,bixusdt,2020-05-21 13:25:25.076013
1618,paiusdt,2020-05-21 13:25:25.076013
1619,ekteth,2020-05-21 13:25:25.076013
1620,gtceth,2020-05-21 13:25:25.076013
1621,faireth,2020-05-21 13:25:25.076013
1622,sspeth,2020-05-21 13:25:25.076013
1623,reneth,2020-05-21 13:25:25.076013
1624,sspbtc,2020-05-21 13:25:25.076013
1625,cnnbtc,2020-05-21 13:25:25.076013
1626,trioeth,2020-05-21 13:25:25.076013
1627,gtcbtc,2020-05-21 13:25:25.076013
1628,fairbtc,2020-05-21 13:25:25.076013
1629,triobtc,2020-05-21 13:25:25.076013
1630,mxcbtc,2020-05-21 13:25:25.076013
1631,lambbtc,2020-05-21 13:25:25.076013
1632,lambeth,2020-05-21 13:25:25.076013
1633,aeusdt,2020-05-21 13:25:25.076013
1634,cvntbtc,2020-05-21 13:25:25.076013
1635,cvnteth,2020-05-21 13:25:25.076013
1636,bttusdt,2020-05-21 13:25:25.076013
1637,bttusd,2020-05-21 13:25:25.076013
1638,bttbtc,2020-05-21 13:25:25.076013
1639,veobtc,2020-05-21 13:25:25.076013
1640,plabtc,2020-05-21 13:25:25.076013
1641,plaeth,2020-05-21 13:25:25.076013
1642,plausdt,2020-05-21 13:25:25.076013
1643,btteth,2020-05-21 13:25:25.076013
1644,zenusdt,2020-05-21 13:25:25.076013
1645,ubteth,2020-05-21 13:25:25.076013
1646,ubtbtc,2020-05-21 13:25:25.076013
1647,ubtqash,2020-05-21 13:25:25.076013
1648,solvebtc,2020-05-21 13:25:25.076013
1649,usdsbtc,2020-05-21 13:25:25.076013
1650,usdsusd,2020-05-21 13:25:25.076013
1651,spndbtc,2020-05-21 13:25:25.076013
1652,nknbtc,2020-05-21 13:25:25.076013
1653,kmdusd,2020-05-21 13:25:25.076013
1654,grinbtc,2020-05-21 13:25:25.076013
1655,metabtc,2020-05-21 13:25:25.076013
1656,grinusdt,2020-05-21 13:25:25.076013
1657,bnbusds,2020-05-21 13:25:25.076013
1658,btcusds,2020-05-21 13:25:25.076013
1659,bttbnb,2020-05-21 13:25:25.076013
1660,bttpax,2020-05-21 13:25:25.076013
1661,btttusd,2020-05-21 13:25:25.076013
1662,bttusdc,2020-05-21 13:25:25.076013
1663,hotbnb,2020-05-21 13:25:25.076013
1664,hotusdt,2020-05-21 13:25:25.076013
1665,usdspax,2020-05-21 13:25:25.076013
1666,usdstusd,2020-05-21 13:25:25.076013
1667,usdsusdc,2020-05-21 13:25:25.076013
1668,usdsusdt,2020-05-21 13:25:25.076013
1669,grinusdc,2020-05-21 13:25:25.076013
1670,nimbtc,2020-05-21 13:25:25.076013
1671,nimeth,2020-05-21 13:25:25.076013
1672,amltbtc,2020-05-21 13:25:25.076013
1673,amltpln,2020-05-21 13:25:25.076013
1674,amltqash,2020-05-21 13:25:25.076013
1675,amlteth,2020-05-21 13:25:25.076013
1676,abbceth,2020-05-21 13:25:25.076013
1677,abbcbtc,2020-05-21 13:25:25.076013
1678,zrxbnb,2020-05-21 13:25:25.076013
1679,grsusdt,2020-05-21 13:25:25.076013
1680,daceth,2020-05-21 13:25:25.076013
1681,dacbtc,2020-05-21 13:25:25.076013
1682,intusdt,2020-05-21 13:25:25.076013
1683,stacsbtc,2020-05-21 13:25:25.076013
1684,stacseth,2020-05-21 13:25:25.076013
1685,stacsqash,2020-05-21 13:25:25.076013
1686,stacsjpy,2020-05-21 13:25:25.076013
1687,stacsusd,2020-05-21 13:25:25.076013
1688,stacssgd,2020-05-21 13:25:25.076013
1689,stacseur,2020-05-21 13:25:25.076013
1690,stacsaud,2020-05-21 13:25:25.076013
1691,grineth,2020-05-21 13:25:25.076013
1692,nplcbtc,2020-05-21 13:25:25.076013
1693,nplceth,2020-05-21 13:25:25.076013
1694,nplcqash,2020-05-21 13:25:25.076013
1695,seeleeth,2020-05-21 13:25:25.076013
1696,seelebtc,2020-05-21 13:25:25.076013
1697,indeth,2020-05-21 13:25:25.076013
1698,indbtc,2020-05-21 13:25:25.076013
1699,btubtc,2020-05-21 13:25:25.076013
1700,sphrbtc,2020-05-21 13:25:25.076013
1701,hpcbtc,2020-05-21 13:25:25.076013
1702,sccbtc,2020-05-21 13:25:25.076013
1703,xzcusdt,2020-05-21 13:25:25.076013
1704,tracbtc,2020-05-21 13:25:25.076013
1705,crobtc,2020-05-21 13:25:25.076013
1706,letusdt,2020-05-21 13:25:25.076013
1707,letbtc,2020-05-21 13:25:25.076013
1708,leteth,2020-05-21 13:25:25.076013
1709,bnbtusd,2020-05-21 13:25:25.076013
1710,clousd,2020-05-21 13:25:25.076013
1711,palbtc,2020-05-21 13:25:25.076013
1712,qunbtc,2020-05-21 13:25:25.076013
1713,quneth,2020-05-21 13:25:25.076013
1714,solveeth,2020-05-21 13:25:25.076013
1715,hot-2btc,2020-05-21 13:25:25.076013
1716,hot-2eth,2020-05-21 13:25:25.076013
1717,xmrbnb,2020-05-21 13:25:25.076013
1718,aergobtc,2020-05-21 13:25:25.076013
1719,ttcbtc,2020-05-21 13:25:25.076013
